"id","creationdate","score","title","tags"
54983129,2019-03-04 12:18:50,0,Unable to create embedded h2 database,<java><database><maven><h2>
56533665,2019-06-10 21:18:11,0,How to keep Maven integration tests isolated from each other?,<java><database><maven><integration-testing>
57394364,2019-08-07 12:19:26,0,Transaction error: Error while committing the transaction,<java><database><hibernate><maven><transactions>
60084064,2020-02-05 21:02:06,0,java.sql.SQLException: No suitable driver found for jdbc:mysql://localhost:3306/database,<java><mysql><database><maven><tomcat9>
60238703,2020-02-15 12:20:33,0,How to determine MySQL / MariaDB version for Maven dependency?,<java><mysql><database><maven><mariadb>
60805460,2020-03-22 22:00:26,0,Storing data in text files with Java/Maven,<java><database><maven><properties><store>
62024393,2020-05-26 14:24:48,0,Hibernate connection failed,<java><database><hibernate><spring-boot><maven>
62122711,2020-05-31 21:26:41,0,How to give a third-party application to run mvn commands in ubuntu?,<java><database><maven><tomcat><ubuntu-20.04>
62372612,2020-06-14 12:36:29,0,How to generate persistence mapping by database schema during build of the project?,<java><database><hibernate><maven>
62740105,2020-07-05 11:32:58,0,Java cannot connect to mySQL by JPA,<java><mysql><database><hibernate><maven>
63565186,2020-08-24 16:39:47,0,Liquibase: 'dropForeignKeyConstrant' is not a valid element of a ChangeSet,<database><postgresql><maven><groovy><liquibase>
63894636,2020-09-15 03:29:00,0,Importing the database into MySQL workbench,<java><mysql><database><maven><velocity>
64160336,2020-10-01 17:21:49,0,Java+Requery:Unable to do a basic query with this ORM,<java><database><maven>
64264932,2020-10-08 14:40:05,0,Cryptic Databasenames for PostgreSQL using Spring Boot Maven,<java><database><postgresql><spring-boot><maven>
64470347,2020-10-21 19:22:15,0,"Error:(47,52) java: cannot access com.mongodb.ConnectionString - Trying to connecting MongoDB to a Java Maven project",<java><database><mongodb><maven><connection-string>
65438474,2020-12-24 12:43:20,0,Changelog path resolving in Liquibase maven plugin,<java><database><maven><migration><liquibase>
67363905,2021-05-03 05:32:36,0,How to get list's itself while RowMapping with Maven in java,<java><database><list><maven><rowmapper>
16356278,2013-05-03 09:59:47,0,sql-maven-plugin: clean multiple databases?,<java><sql><database><maven><sql-maven-plugin>
16453787,2013-05-09 03:20:37,0,Generate Unique schema name for Testing,<database><maven><testing><jenkins><continuous-integration>
17806999,2013-07-23 09:59:09,0,Create several jar files from single project using maven,<java><database><maven>
18686157,2013-09-08 16:45:25,0,Storing structured Maven derived information in a Database,<database><maven><build><regression>
19606734,2013-10-26 12:31:32,0,org.hibernate.InvalidMappingException: Could not parse mapping document from resource com,<mysql><xml><database><hibernate><maven>
20461114,2013-12-09 00:28:23,0,The database path for Neo4j,<java><database><maven><path><neo4j>
20593738,2013-12-15 10:58:52,0,Derby SQL Script Bulk Import,<java><database><maven><derby><bulk>
21149913,2014-01-15 22:48:00,0,How to create and drop database in DB2 using maven script,<database><maven><db2><maven-plugin>
22876460,2014-04-05 04:09:28,0,Easiest Way to Use Database in Sample Java Project?,<java><database><maven><sample>
28565074,2015-02-17 15:33:19,0,Liquibase generating changelog of SQL Server,<java><sql-server><database><maven><liquibase>
29921622,2015-04-28 13:56:10,0,Liquibase Error,<database><maven><liquibase>
29935696,2015-04-29 06:12:56,0,Liquibase : Cannot find base path 'src/main/resources/com/example/database/changelog/v000/master.xml',<database><maven><liquibase>
44947706,2017-07-06 11:32:35,-1,JDBC can't pull data rows while using MYSQL query with WHERE statement,<java><mysql><database><maven><jdbc>
65886721,2021-01-25 14:30:31,-1,SQLlte [SQLITE_BUSY] The database file is locked (database is locked) error in JAVA Eclipse,<java><database><eclipse><sqlite><maven>
