occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes;type
a16eb400e6618b3477c7819f4ab5ce17848600c3;03b8976d0cb92736e1e2ba750f9e00293e960f0c;7f812907047d66f5a0a108a98f63e77b;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/custom-server-micro/package.json::::dependencies::::react::::react:^15.6.1 <-> next::::examples/with-emotion/package.json::::dependencies::::react::::react:^15.6.1;examples/with-emotion/package.json;next::::examples/with-emotion/package.json::::dependencies::::react(location: 14);git show a16eb400e6618b3477c7819f4ab5ce17848600c3 -- examples/with-emotion/package.json;yes;library version changed;version number
8ad3d720c3c1fa85646c53dad9452c98d082655f;f4ebfe576f59e3569c95ad50dd7eeee7d4ec471e;fb3ffc0d99fd73db6c22445a6bf8497c;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/with-mobx-state-tree-typescript/package.json::::dependencies::::react::::react:16.4.2 <-> next::::package.json::::devDependencies::::react::::react:16.4.2;examples/with-mobx-state-tree-typescript/package.json;next::::examples/with-mobx-state-tree-typescript/package.json::::dependencies::::react(location: 16);git show 8ad3d720c3c1fa85646c53dad9452c98d082655f -- examples/with-mobx-state-tree-typescript/package.json;yes;library version changed;version number
1bdcf92b7ea9653c6be45e6fb484cfc6c1097c47;3f9351f577ebe093f437bb946a5c82cf3686b34f;86822c6008fbf8737d38c87eca34e863;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/cms-sanity/package.json::::devDependencies::::tailwindcss::::tailwindcss:^2.2.4 <-> next::::examples/with-tailwindcss-emotion/package.json::::devDependencies::::tailwindcss::::tailwindcss:^2.2.4;examples/cms-sanity/package.json;next::::examples/cms-sanity/package.json::::devDependencies::::tailwindcss(location: 20);git show 1bdcf92b7ea9653c6be45e6fb484cfc6c1097c47 -- examples/cms-sanity/package.json;yes;library version changed;version number
eb81ea4ddb62e67c65530871ac026eb4d6ab15b6;f3cf72b225f967a1261f7398c53be2fe874ee491;71ec5436fa5eb6226732bb02977b7300;ModifiedOptionConflict;ConfigType.LICENSE<->ConfigType.LICENSE;next::::examples/with-stencil/packages/web-app/package.json::::license::::ISC <-> next::::examples/with-typescript-styled-components/package.json::::license::::ISC;examples/with-typescript-styled-components/package.json;next::::examples/with-typescript-styled-components/package.json::::license(location: 23);git show eb81ea4ddb62e67c65530871ac026eb4d6ab15b6 -- examples/with-typescript-styled-components/package.json;yes;licence changed;licence
eb81ea4ddb62e67c65530871ac026eb4d6ab15b6;f3cf72b225f967a1261f7398c53be2fe874ee491;21612076a3d88ae5d4f5ed7bf7d55c6c;ModifiedOptionConflict;ConfigType.LICENSE<->ConfigType.LICENSE;next::::examples/with-redux-saga/package.json::::license::::ISC <-> next::::examples/with-yarn-workspaces/packages/foo/package.json::::license::::ISC;examples/with-redux-saga/package.json;next::::examples/with-redux-saga/package.json::::license(location: 4);git show eb81ea4ddb62e67c65530871ac026eb4d6ab15b6 -- examples/with-redux-saga/package.json;yes;licence changed;licence
44dad78a9cd99680c7bca808556e78311a9b8885;09fd5a7bb2a541562cb38a925bf77d28c916703c;b7a65fb0d87eef157ca8baed1668cff2;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/api-routes-apollo-server-and-client/package.json::::dependencies::::apollo-link-http::::apollo-link-http:1.5.15 <-> next::::examples/with-apollo/package.json::::dependencies::::apollo-link-http::::apollo-link-http:1.5.15;examples/with-apollo/package.json;next::::examples/with-apollo/package.json::::dependencies::::apollo-link-http(location: 14);git show 44dad78a9cd99680c7bca808556e78311a9b8885 -- examples/with-apollo/package.json;yes;library version changed;version number
29e990581cf2c89e626193fa0963d325a1e63637;29cc44451c4524d181366435151a193e5d777716;ed429ca015570a05c90cea26e69ff5e3;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/with-react-uwp/package.json::::dependencies::::react::::react:^16.0.0 <-> next::::packages/next-server/package.json::::peerDependencies::::react::::react:^16.0.0;examples/with-react-uwp/package.json;next::::examples/with-react-uwp/package.json::::dependencies::::react(location: 7);git show 29e990581cf2c89e626193fa0963d325a1e63637 -- examples/with-react-uwp/package.json;yes;library version changed;version number
dde8a6c95b9f6ccf9363cd8c588633d95fc75c02;8460f3f98cd8939886d4ce7b7f1b9a54796ce574;42c8bbe0f6db18b9b3fd6047202739df;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/basic-css/package.json::::dependencies::::next::::next:* <-> next::::examples/parameterized-routing/package.json::::dependencies::::next::::next:*;examples/parameterized-routing/package.json;next::::examples/parameterized-routing/package.json::::dependencies::::next(location: 6);git show dde8a6c95b9f6ccf9363cd8c588633d95fc75c02 -- examples/parameterized-routing/package.json;yes;library version changed;version number
29e990581cf2c89e626193fa0963d325a1e63637;29cc44451c4524d181366435151a193e5d777716;244f4d6c42e64fc21b719318c39f464f;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/using-inferno/package.json::::dependencies::::react-dom::::react-dom:^16.0.0 <-> next::::packages/next/package.json::::peerDependencies::::react-dom::::react-dom:^16.0.0;examples/using-inferno/package.json;next::::examples/using-inferno/package.json::::dependencies::::react-dom(location: 16);git show 29e990581cf2c89e626193fa0963d325a1e63637 -- examples/using-inferno/package.json;yes;library version changed;version number
eb406cf45c0fd5d3b48a39210776c8b57186c458;c0376320494e9b173dd2c0290a5a1bcece8fdeaf;a6cbbf7f286d4bc528d1f4499c95f5ad;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/custom-server-actionhero/package.json::::dependencies::::react-dom::::react-dom:^17.0.2 <-> next::::examples/with-msw/package.json::::dependencies::::react-dom::::react-dom:^17.0.2;examples/with-msw/package.json;next::::examples/with-msw/package.json::::dependencies::::react-dom(location: 12);git show eb406cf45c0fd5d3b48a39210776c8b57186c458 -- examples/with-msw/package.json;yes;library version changed;version number
2df1c8bd18e813d23c52d300da6196beae6a0be3;74e2e0c77a8c19542da1ed30eae198c959157a65;30f31a31b61b0f22318e53a46f160085;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;next::::examples/auth0/package.json::::dependencies::::react::::react:^17.0.2 <-> next::::examples/with-env-from-next-config-js/package.json::::dependencies::::react::::react:^17.0.2;examples/auth0/package.json;next::::examples/auth0/package.json::::dependencies::::react(location: 11);git show 2df1c8bd18e813d23c52d300da6196beae6a0be3 -- examples/auth0/package.json;yes;library version changed;version number
