occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes;type
6f3d38335b9368f8cb6b2db43e28c96022a1bb20;0d0eadfc275cbb3c9b6170571deeccc0a9bfb1dc;87ac9ec916b48f0370af88cd6805e317;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/wasm32/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/wasm32/Dockerfile;rust::::src/ci/docker/host-x86_64/wasm32/Dockerfile::::from(location: 1);git show 6f3d38335b9368f8cb6b2db43e28c96022a1bb20 -- src/ci/docker/host-x86_64/wasm32/Dockerfile;yes;Dockerfile base image changed;unknown
9cae03e85bbbe8b0623f3db45739e51708cca69c;f7d286c44ef961de3cec1b2106bd878ad087a86f;b7e119fb2f3559aedf706de6ef74ea30;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/dist-x86_64-musl/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/dist-x86_64-musl/Dockerfile;rust::::src/ci/docker/host-x86_64/dist-x86_64-musl/Dockerfile::::from(location: 1);git show 9cae03e85bbbe8b0623f3db45739e51708cca69c -- src/ci/docker/host-x86_64/dist-x86_64-musl/Dockerfile;yes;Dockerfile base image changed;unknown
74fab160d7242dadd7a4fffb257447e3e3525846;0aa35ecbf44ba08af6d0be6d4953dbbdac8dfa88;fb1466248a54767268a420fac4736207;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/mingw-check/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/mingw-check/Dockerfile;rust::::src/ci/docker/host-x86_64/mingw-check/Dockerfile::::from(location: 1);git show 74fab160d7242dadd7a4fffb257447e3e3525846 -- src/ci/docker/host-x86_64/mingw-check/Dockerfile;yes;Dockerfile base image changed;unknown
4cd2ac143f5750024d2abd099877ca83fbac3741;e0b530db0637fe8a43cba69c2d163cfc986e9290;01556371692f5bb3dad6c4d50e5591b7;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/dist-powerpc-linux/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/dist-powerpc-linux/Dockerfile;rust::::src/ci/docker/host-x86_64/dist-powerpc-linux/Dockerfile::::from(location: 1);git show 4cd2ac143f5750024d2abd099877ca83fbac3741 -- src/ci/docker/host-x86_64/dist-powerpc-linux/Dockerfile;yes;Dockerfile base image changed;unknown
b92d97fee35adce642a012c1cfbe1565f04b5929;ce2a073f99d52e9c47c9666a96ffe3b40ad6836d;e3df037e128a04a46f746962ccb84882;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/dist-i686-freebsd/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/dist-i686-freebsd/Dockerfile;rust::::src/ci/docker/dist-i686-freebsd/Dockerfile::::from(location: 1);git show b92d97fee35adce642a012c1cfbe1565f04b5929 -- src/ci/docker/dist-i686-freebsd/Dockerfile;yes;Dockerfile base image changed;unknown
1217382379e0b2edcdd0f9613e9080cdbed13afb;67532435ad356a3c705dae863e0bc4475947d70a;fc757c5b119a174fdb2e004e5a8134a8;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/armhf-gnu/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/armhf-gnu/Dockerfile;rust::::src/ci/docker/host-x86_64/armhf-gnu/Dockerfile::::from(location: 1);git show 1217382379e0b2edcdd0f9613e9080cdbed13afb -- src/ci/docker/host-x86_64/armhf-gnu/Dockerfile;yes;Dockerfile base image changed;unknown
772a0fc9d6ef712cec10fc2bd7e9a08e08975e89;40a7deed1a4a30d343bd8128b7a899093bb46d9b;438f5277dc1b43404eb9df3a5fa2e258;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/x86_64-gnu/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/x86_64-gnu/Dockerfile;rust::::src/ci/docker/x86_64-gnu/Dockerfile::::from(location: 1);git show 772a0fc9d6ef712cec10fc2bd7e9a08e08975e89 -- src/ci/docker/x86_64-gnu/Dockerfile;yes;Dockerfile base image changed;unknown
c6c81abd966ce9d81cfadd45f869e3d8440a3b23;07547c423ca82085bfff76ca42c56d209fa1b566;cbc3d0e5f4fa1a0c0531788a5a0472e1;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/wasm32-unknown/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/wasm32-unknown/Dockerfile;rust::::src/ci/docker/wasm32-unknown/Dockerfile::::from(location: 1);git show c6c81abd966ce9d81cfadd45f869e3d8440a3b23 -- src/ci/docker/wasm32-unknown/Dockerfile;yes;Dockerfile base image changed;unknown
75331573ccd487f8fc160ef912e1b4c06d2ed571;6d78d71734c2d9c4927ad3669b172f96748cfc24;a5ffee5288df40d709e4c37f652fd015;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/x86_64-gnu-nopt/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/x86_64-gnu-nopt/Dockerfile;rust::::src/ci/docker/host-x86_64/x86_64-gnu-nopt/Dockerfile::::from(location: 1);git show 75331573ccd487f8fc160ef912e1b4c06d2ed571 -- src/ci/docker/host-x86_64/x86_64-gnu-nopt/Dockerfile;yes;Dockerfile base image changed;unknown
4cd2ac143f5750024d2abd099877ca83fbac3741;e0b530db0637fe8a43cba69c2d163cfc986e9290;12bd04a792e0aaea2e74d4a57a690920;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/dist-aarch64-linux/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/dist-aarch64-linux/Dockerfile;rust::::src/ci/docker/host-x86_64/dist-aarch64-linux/Dockerfile::::from(location: 1);git show 4cd2ac143f5750024d2abd099877ca83fbac3741 -- src/ci/docker/host-x86_64/dist-aarch64-linux/Dockerfile;no;several Froms within Dockerfile;unknown
5b810562e3a3e01e1258a97e6e1409556a06db43;4d0aa05c435f95641e19fa25eb63bc27824f2f29;3a5c36bd09cc2729f295e79b36224b9d;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/dist-various-2/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/dist-various-2/Dockerfile;rust::::src/ci/docker/dist-various-2/Dockerfile::::from(location: 1);git show 5b810562e3a3e01e1258a97e6e1409556a06db43 -- src/ci/docker/dist-various-2/Dockerfile;yes;Dockerfile base image changed;unknown
4cd2ac143f5750024d2abd099877ca83fbac3741;e0b530db0637fe8a43cba69c2d163cfc986e9290;4f878a5e569d9e977e97826a5506b3ae;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;rust::::src/ci/docker/host-x86_64/arm-android/Dockerfile::::from::::ubuntu:16.04 <-> rust::::src/ci/docker/host-x86_64/dist-powerpc64le-linux/Dockerfile::::from::::ubuntu:16.04;src/ci/docker/host-x86_64/dist-powerpc64le-linux/Dockerfile;rust::::src/ci/docker/host-x86_64/dist-powerpc64le-linux/Dockerfile::::from(location: 1);git show 4cd2ac143f5750024d2abd099877ca83fbac3741 -- src/ci/docker/host-x86_64/dist-powerpc64le-linux/Dockerfile;yes;Dockerfile base image changed;unknown
