occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes;type
63e00e409d81138a4aa84fd9de239e89ac7902a4;352888d348143f75c18e51ffeeda4b216cc74474;ed584f55f64529aa2ba305adb01f58ea;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::demos/package.json::::dependencies::::@angular/platform-browser::::@angular/platform-browser:^2.0.0 <-> ionic-framework::::package.json::::dependencies::::@angular/platform-browser::::@angular/platform-browser:^2.0.0;package.json;ionic-framework::::package.json::::dependencies::::@angular/platform-browser(location: 34);git show 63e00e409d81138a4aa84fd9de239e89ac7902a4 -- package.json;yes;library version changed;version number
b720733bb3eb1d81b4039f8ee43fa8668258c764;ce0e1b50c67c4bb558d1a7b977df3e201f2033da;6913087326bd38200de0734b48e8f041;ModifiedOptionConflict;ConfigType.PATH<->ConfigType.PATH;ionic-framework::::angular/tsconfig.json::::compilerOptions::::declarationDir::::dist <-> ionic-framework::::react/tsconfig.json::::compilerOptions::::outDir::::dist;react/tsconfig.json;ionic-framework::::react/tsconfig.json::::compilerOptions::::outDir(location: 17);git show b720733bb3eb1d81b4039f8ee43fa8668258c764 -- react/tsconfig.json;borderline;different options same value;path
e92db77ac9c98bf3b637ecd016b58e3a85a95ee4;b561f0c109e67810dc8b7d0bdf44d51d72690790;b35f502380c359ba4a31be2ecfa8747a;ModifiedOptionConflict;ConfigType.COMMAND<->ConfigType.COMMAND;ionic-framework::::packages/angular/package.json::::scripts::::deploy::::np --any-branch <-> ionic-framework::::packages/core/package.json::::scripts::::deploy::::np --any-branch;packages/core/package.json;ionic-framework::::packages/core/package.json::::scripts::::deploy(location: 32);git show e92db77ac9c98bf3b637ecd016b58e3a85a95ee4 -- packages/core/package.json;yes;command for deploy script changed;command
f370b12dd5adbaf07870e9bc9a32e415649fe912;7412832aae47c623b3a2d663627bffacb427623d;c08ca83dc89dace6aef72addebbfc813;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::packages/react-router/package.json::::devDependencies::::@types/jest::::@types/jest:^23.3.9 <-> ionic-framework::::packages/react/package.json::::devDependencies::::@types/jest::::@types/jest:^23.3.9;packages/react-router/package.json;ionic-framework::::packages/react-router/package.json::::devDependencies::::@types/jest(location: 55);git show f370b12dd5adbaf07870e9bc9a32e415649fe912 -- packages/react-router/package.json;yes;library version changed;version number
e32799741054a8dd639c48aae824832e906057ee;56d5d6d0a05e4e708f276099c689b8933466e1f2;97f32aa2ed6dc936c81e3221ad7ef2a8;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::demos/package.json::::dependencies::::@angular/compiler::::@angular/compiler:2.1.1 <-> ionic-framework::::package.json::::dependencies::::@angular/compiler::::@angular/compiler:2.1.1;package.json;ionic-framework::::package.json::::dependencies::::@angular/compiler(location: 29);git show e32799741054a8dd639c48aae824832e906057ee -- package.json;yes;library version changed;version number
4d16655e5178b673dd281ce9526fa751cb5adc4d;47c69b543b4c0c1d7e4de03fd3d6be97f1234529;fa19495b5f5748901550a71d15eb8963;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::packages/angular/package.json::::dependencies::::@stencil/core::::@stencil/core:next <-> ionic-framework::::packages/demos/angular/package.json::::devDependencies::::@stencil/core::::@stencil/core:next;packages/angular/package.json;ionic-framework::::packages/angular/package.json::::dependencies::::@stencil/core(location: 53);git show 4d16655e5178b673dd281ce9526fa751cb5adc4d -- packages/angular/package.json;yes;library version changed;version number
fd6d4f185578d75bfa2271ae31b4f2683edd5dbd;409079480390edfa82972823a5e6b4344b509b94;2688f3d65e4dedb0c33c0c82801f5400;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::packages/react/package.json::::dependencies::::ionicons::::ionicons:^5.0.0-13 <-> ionic-framework::::vue/package.json::::dependencies::::ionicons::::ionicons:^5.0.0-13;packages/react/package.json;ionic-framework::::packages/react/package.json::::dependencies::::ionicons(location: 43);git show fd6d4f185578d75bfa2271ae31b4f2683edd5dbd -- packages/react/package.json;yes;library version changed;version number
2376eddaa3cccf5b5473ea41272be7a40c3ada8b;7072ecb355273f08af8957da69371a08b9106bfa;23d9f31273ba6ba752a45e266c42ec4d;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::angular/package.json::::dependencies::::@ionic/core::::@ionic/core:4.7.4 <-> ionic-framework::::packages/react/package.json::::dependencies::::@ionic/core::::@ionic/core:4.7.4;angular/package.json;ionic-framework::::angular/package.json::::dependencies::::@ionic/core(location: 52);git show 2376eddaa3cccf5b5473ea41272be7a40c3ada8b -- angular/package.json;yes;library version changed;version number
52dc66f67f1d07e73b38f2ae39f8d6eb4c96e512;26b16de8d7c49d44d8812f2308d299c02c5bd675;0068ab08ce7c47e5e76888d802effd10;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::demos/package.json::::dependencies::::ionicons::::ionicons:3.0.0 <-> ionic-framework::::package.json::::dependencies::::ionicons::::ionicons:3.0.0;package.json;ionic-framework::::package.json::::dependencies::::ionicons(location: 36);git show 52dc66f67f1d07e73b38f2ae39f8d6eb4c96e512 -- package.json;yes;library version changed;version number
9b7466881ef9cd92e731eaf791d1f80f0aced3c4;462d1b395fd4d31ba4a4d18bc020fe1df1ecbc63;56e412d57e66e7336111ab535119f94c;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::packages/react-router/package.json::::peerDependencies::::@ionic/core::::@ionic/core:^4.10.0 <-> ionic-framework::::packages/react/package.json::::dependencies::::@ionic/core::::@ionic/core:^4.10.0;packages/react/package.json;ionic-framework::::packages/react/package.json::::dependencies::::@ionic/core(location: 42);git show 9b7466881ef9cd92e731eaf791d1f80f0aced3c4 -- packages/react/package.json;yes;library version changed;version number
3f6f68cabf326c3fd7e06533bf1b7c0218f63da8;c8b9ee78a7d30f42fdf6dbebf35fb9138caf213c;56d3e2012e47d5b6ba91cd07a7a3de89;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::package.json::::version::::version:0.0.1 <-> ionic-framework::::vue/package.json::::version::::version:0.0.1;vue/package.json;ionic-framework::::vue/package.json::::version(location: 3);git show 3f6f68cabf326c3fd7e06533bf1b7c0218f63da8 -- vue/package.json;yes;file version changed;version number
5c7272169aab27a8665eb0326066a035a6a96474;26f0e39aceafd87656d8382cb4a72b3cfe4db621;12c6c91ef4a8d1cd4748acb8e4e10c3e;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::angular/package.json::::devDependencies::::tslint-ionic-rules::::tslint-ionic-rules:0.0.17 <-> ionic-framework::::core/package.json::::devDependencies::::tslint-ionic-rules::::tslint-ionic-rules:0.0.17;core/package.json;ionic-framework::::core/package.json::::devDependencies::::tslint-ionic-rules(location: 45);git show 5c7272169aab27a8665eb0326066a035a6a96474 -- core/package.json;yes;library version changed;version number
34b8d3e198462a99ceffe8ea52cdc0ec7527b272;981ef6299c4b7df6c62b1e755fcef16b6c2509ef;f60ad91b64089433cf36f1737d12d62d;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::packages/angular/package.json::::devDependencies::::@angular/platform-browser::::@angular/platform-browser:next <-> ionic-framework::::packages/demos/angular/package.json::::dependencies::::@angular/platform-browser::::@angular/platform-browser:next;packages/demos/angular/package.json;ionic-framework::::packages/demos/angular/package.json::::dependencies::::@angular/platform-browser(location: 21);git show 34b8d3e198462a99ceffe8ea52cdc0ec7527b272 -- packages/demos/angular/package.json;yes;library version changed;version number
63e00e409d81138a4aa84fd9de239e89ac7902a4;352888d348143f75c18e51ffeeda4b216cc74474;8ec638118b080b6d03006a28c9e4a872;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::demos/package.json::::dependencies::::@angular/core::::@angular/core:^2.0.0 <-> ionic-framework::::package.json::::dependencies::::@angular/core::::@angular/core:^2.0.0;package.json;ionic-framework::::package.json::::dependencies::::@angular/core(location: 31);git show 63e00e409d81138a4aa84fd9de239e89ac7902a4 -- package.json;yes;library version changed;version number
f83e5a8c30501b95c40ef2e2b504a96d5070a94b;9ef16638fbf7ae801e0df076edd47b01f58d29f1;d79736cdb9a51d18f6694956cf174070;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::angular/package.json::::devDependencies::::@angular/common::::@angular/common:latest <-> ionic-framework::::angular/test/nav/package.json::::dependencies::::@angular/common::::@angular/common:latest;angular/package.json;ionic-framework::::angular/package.json::::devDependencies::::@angular/common(location: 45);git show f83e5a8c30501b95c40ef2e2b504a96d5070a94b -- angular/package.json;yes;library version changed;version number
399c01b122dbb03ea63519b18049db8294c38a1c;665f001945ba172237e1b8095ac61521c9272311;2f778f159daad3619c122e77ea7ff3f8;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::angular/package.json::::devDependencies::::listr::::listr:^0.13.0 <-> ionic-framework::::package.json::::devDependencies::::listr::::listr:^0.13.0;package.json;ionic-framework::::package.json::::devDependencies::::listr(location: 18);git show 399c01b122dbb03ea63519b18049db8294c38a1c -- package.json;yes;library version changed;version number
ec801a842279d51ea28383695c9deb364eaa538d;722448a44af13a5c2e4f9a2525545a0dcdc9cb75;22ec6e937664e9a0f3437fde04722c1b;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::angular/package.json::::devDependencies::::execa::::execa:^0.9.0 <-> ionic-framework::::core/package.json::::devDependencies::::execa::::execa:^0.9.0;angular/package.json;ionic-framework::::angular/package.json::::devDependencies::::execa(location: 54);git show ec801a842279d51ea28383695c9deb364eaa538d -- angular/package.json;yes;library version changed;version number
34b8d3e198462a99ceffe8ea52cdc0ec7527b272;981ef6299c4b7df6c62b1e755fcef16b6c2509ef;7b2306dc23a46fadf31fdd3489cc3f92;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::packages/angular/package.json::::devDependencies::::@angular/compiler-cli::::@angular/compiler-cli:next <-> ionic-framework::::packages/demos/angular/package.json::::devDependencies::::@angular/compiler-cli::::@angular/compiler-cli:next;packages/demos/angular/package.json;ionic-framework::::packages/demos/angular/package.json::::devDependencies::::@angular/compiler-cli(location: 32);git show 34b8d3e198462a99ceffe8ea52cdc0ec7527b272 -- packages/demos/angular/package.json;yes;library version changed;version number
002ccd58b99e17a298f12846106604084e710d84;38f734be7a659c4e0f23fa3a13b85d96bb5b3b1f;202acb7fce66046b45538888706745d9;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::packages/demos/angular/package.json::::version::::version:0.0.0 <-> ionic-framework::::packages/react/package.json::::version::::version:0.0.0;packages/react/package.json;ionic-framework::::packages/react/package.json::::version(location: 3);git show 002ccd58b99e17a298f12846106604084e710d84 -- packages/react/package.json;yes;file version changed;version number
79a59a72e212941ef70317516fe87abfb1da1ae0;a8da00725c5c1071dd958936cd491d6493a050d6;94fb92af6dd16efa2a5678816348de07;ModifiedOptionConflict;ConfigType.PATH<->ConfigType.PATH;ionic-framework::::packages/core/package.json::::main::::dist/index.js <-> ionic-framework::::packages/ionic-vanilla/package.json::::main::::dist/index.js;packages/core/package.json;ionic-framework::::packages/core/package.json::::main(location: 5);git show 79a59a72e212941ef70317516fe87abfb1da1ae0 -- packages/core/package.json;borderline;entrypoint main script changed;path
f83e5a8c30501b95c40ef2e2b504a96d5070a94b;9ef16638fbf7ae801e0df076edd47b01f58d29f1;fb6af2a75e6f534f69af37e257a0ea5f;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::angular/package.json::::devDependencies::::@angular/compiler::::@angular/compiler:latest <-> ionic-framework::::angular/test/nav/package.json::::dependencies::::@angular/compiler::::@angular/compiler:latest;angular/package.json;ionic-framework::::angular/package.json::::devDependencies::::@angular/compiler(location: 46);git show f83e5a8c30501b95c40ef2e2b504a96d5070a94b -- angular/package.json;yes;library version changed;version number
9f09744ea08ed1fbd13ac72cd218a60ffffa8b27;d3c57e98774956bbc26fa56e94928957ba4efeb4;cffe83ad52f14f1f3df948a571601689;ModifiedOptionConflict;ConfigType.COMMAND<->ConfigType.COMMAND;ionic-framework::::angular/package.json::::scripts::::validate::::npm i && npm run lint && npm run test && npm run build <-> ionic-framework::::core/package.json::::scripts::::validate::::npm i && npm run lint && npm run test && npm run build;core/package.json;ionic-framework::::core/package.json::::scripts::::validate(location: 69);git show 9f09744ea08ed1fbd13ac72cd218a60ffffa8b27 -- core/package.json;yes;command for validate changed;command
f502f3064708462b651a9edaaaba1cc4b59a1a1c;c21d3210afafa449918eb2c00939496b779c8b45;ec5b2194fdcb163769372e009ec6c0c3;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;ionic-framework::::demos/package.json::::dependencies::::ionicons::::ionicons:3.0.0 <-> ionic-framework::::package.json::::dependencies::::ionicons::::ionicons:3.0.0;package.json;ionic-framework::::package.json::::dependencies::::ionicons(location: 37);git show f502f3064708462b651a9edaaaba1cc4b59a1a1c -- package.json;yes;library version changed;version number
