occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes;type
1709cfd7f992b16ba056cb1b0009f4669b0f4be5;17643b4b71d688df518e254087fcb08cacb78ffc;f2d88174e5c75df6416ad37e5504d989;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::examples/mithril-kitchen-sink/package.json::::devDependencies::::@storybook/addon-storysource::::@storybook/addon-storysource:4.1.0 <-> storybook::::examples/preact-kitchen-sink/package.json::::devDependencies::::@storybook/addon-storysource::::@storybook/addon-storysource:4.1.0;examples/mithril-kitchen-sink/package.json;storybook::::examples/mithril-kitchen-sink/package.json::::devDependencies::::@storybook/addon-storysource(location: 21);git show 1709cfd7f992b16ba056cb1b0009f4669b0f4be5 -- examples/mithril-kitchen-sink/package.json;yes;library version changed;version number
be317c72a46c7e263c319e490cba37c59ed5bffd;a0a3c52763eb7d9b28b0c2f4d6df727e6befa305;e3449590ac686f20a1ea1270f353c195;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/a11y/package.json::::version::::version:5.0.0-alpha.5 <-> storybook::::package.json::::version::::version:5.0.0-alpha.5;addons/a11y/package.json;storybook::::addons/a11y/package.json::::version(location: 3);git show be317c72a46c7e263c319e490cba37c59ed5bffd -- addons/a11y/package.json;yes;file version changed;version number
bf58bf759e5b621d6519585d8e50c18cec962d05;aff49b52c25032e24b46c8a76f71772f29532d41;cd7ce958c70e5772175d98b5f729845e;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/ondevice-knobs/package.json::::peerDependencies::::@storybook/addon-knobs::::@storybook/addon-knobs:5.1.0-rc.0 <-> storybook::::examples-native/crna-kitchen-sink/package.json::::devDependencies::::@storybook/addon-knobs::::@storybook/addon-knobs:5.1.0-rc.0;examples-native/crna-kitchen-sink/package.json;storybook::::examples-native/crna-kitchen-sink/package.json::::devDependencies::::@storybook/addon-knobs(location: 28);git show bf58bf759e5b621d6519585d8e50c18cec962d05 -- examples-native/crna-kitchen-sink/package.json;yes;library version changed;version number
60593860a127bd46456690f61b472494a2d8308d;e8fb36b5682fd9db29a489f78723a085d0281ba2;6b438f530bb404aacf0b16fc81b1ece8;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::app/react-native/package.json::::dependencies::::raw-loader::::raw-loader:^0.5.1 <-> storybook::::lib/cli/test/fixtures/riot/package.json::::devDependencies::::raw-loader::::raw-loader:^0.5.1;app/react-native/package.json;storybook::::app/react-native/package.json::::dependencies::::raw-loader(location: 57);git show 60593860a127bd46456690f61b472494a2d8308d -- app/react-native/package.json;yes;library version changed;version number
c9a42223804411f82b8d358bc3b6f9f132a6130e;f9dcd8f46e524e287048930e8806e5d4b7530f53;359537554369635a577f3481f86fb003;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::app/preact/package.json::::version::::version:4.1.0-alpha.7 <-> storybook::::app/svelte/package.json::::version::::version:4.1.0-alpha.7;app/svelte/package.json;storybook::::app/svelte/package.json::::version(location: 3);git show c9a42223804411f82b8d358bc3b6f9f132a6130e -- app/svelte/package.json;yes;file version changed;version number
c9a42223804411f82b8d358bc3b6f9f132a6130e;f9dcd8f46e524e287048930e8806e5d4b7530f53;3607b1e700d5ffe43e3553adaf5b6b15;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::examples/preact-kitchen-sink/package.json::::devDependencies::::@storybook/addon-knobs::::@storybook/addon-knobs:4.1.0-alpha.7 <-> storybook::::examples/svelte-kitchen-sink/package.json::::devDependencies::::@storybook/addon-knobs::::@storybook/addon-knobs:4.1.0-alpha.7;examples/svelte-kitchen-sink/package.json;storybook::::examples/svelte-kitchen-sink/package.json::::devDependencies::::@storybook/addon-knobs(location: 16);git show c9a42223804411f82b8d358bc3b6f9f132a6130e -- examples/svelte-kitchen-sink/package.json;yes;library version changed;version number
479d58f329c9b0e66f1bfd5f7edabd93935627e4;918b0d734ab6914a89962e355df726bfd1ba0062;e900d7d1cd004b18d3a3b61e5794f82b;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/backgrounds/package.json::::version::::version:5.2.0-alpha.36 <-> storybook::::package.json::::version::::version:5.2.0-alpha.36;addons/backgrounds/package.json;storybook::::addons/backgrounds/package.json::::version(location: 3);git show 479d58f329c9b0e66f1bfd5f7edabd93935627e4 -- addons/backgrounds/package.json;yes;file version changed;version number
db0a463a93b23813eb37f111b5afdb8f1b76cfa2;6dbfecb1bd35b8bccd7a7a5e0c9ec7c289ed95ce;d62fcf8051c7b5a408fed4fd63f934b2;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/storyshots/storyshots-puppeteer/package.json::::version::::version:5.2.0-alpha.37 <-> storybook::::package.json::::version::::version:5.2.0-alpha.37;addons/storyshots/storyshots-puppeteer/package.json;storybook::::addons/storyshots/storyshots-puppeteer/package.json::::version(location: 3);git show db0a463a93b23813eb37f111b5afdb8f1b76cfa2 -- addons/storyshots/storyshots-puppeteer/package.json;yes;file version changed;version number
18733189568ea7d3b09863fd40ad468b0da79dfc;0598a9364d9bb67f9ee01c1899384428ea37811e;3bcd0a51f9a7de0fffcb1632824bde5c;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::code/presets/svelte-webpack/package.json::::version::::version:7.0.0-alpha.16 <-> storybook::::scripts/package.json::::version::::version:7.0.0-alpha.16;code/presets/svelte-webpack/package.json;storybook::::code/presets/svelte-webpack/package.json::::version(location: 3);git show 18733189568ea7d3b09863fd40ad468b0da79dfc -- code/presets/svelte-webpack/package.json;yes;library version changed;version number
d126bf6ec5e67b7c7799506ac13333c78168f60c;6dbdfb97c2436a3009c493695f5a855353009107;5461f7f07b68603425710c5b2e105879;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::docs/package.json::::dependencies::::@storybook/addons::::@storybook/addons:5.0.0-alpha.1 <-> storybook::::examples/marko-cli/package.json::::devDependencies::::@storybook/addons::::@storybook/addons:5.0.0-alpha.1;examples/marko-cli/package.json;storybook::::examples/marko-cli/package.json::::devDependencies::::@storybook/addons(location: 29);git show d126bf6ec5e67b7c7799506ac13333c78168f60c -- examples/marko-cli/package.json;yes;library version changed;version number
ccd4baae245b548855694f4550b7e3668cb73525;c197b349d41c09992d2791e7c451a768923e65bf;7b12cbb0969f9258fc6476edb5c94d24;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/docs/package.json::::peerDependencies::::@storybook/angular::::@storybook/angular:6.4.0-rc.5 <-> storybook::::examples/angular-cli/package.json::::devDependencies::::@storybook/angular::::@storybook/angular:6.4.0-rc.5;addons/docs/package.json;storybook::::addons/docs/package.json::::peerDependencies::::@storybook/angular(location: 109);git show ccd4baae245b548855694f4550b7e3668cb73525 -- addons/docs/package.json;yes;library version changed;version number
2fc3b720606ecc3abc37aa067b63e8d238833d54;0fa505edac9ee8d3fa58760563c2d65cf22811dc;b05153ff4124e538e82b35038723cb04;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::docs/package.json::::dependencies::::@storybook/addon-links::::@storybook/addon-links:^3.2.18 <-> storybook::::examples/vue-kitchen-sink/package.json::::devDependencies::::@storybook/addon-links::::@storybook/addon-links:^3.2.18;examples/vue-kitchen-sink/package.json;storybook::::examples/vue-kitchen-sink/package.json::::devDependencies::::@storybook/addon-links(location: 9);git show 2fc3b720606ecc3abc37aa067b63e8d238833d54 -- examples/vue-kitchen-sink/package.json;yes;library version changed;version number
68cf0f14d0bb3c6d6c7c9ef903afa9e81c70c8b0;f9d035bb1356d645150778b89410130c3185545c;6ded81ddb51cc29cff2d2c079d8b9074;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/docs/package.json::::devDependencies::::@storybook/vue::::@storybook/vue:6.3.0-alpha.0 <-> storybook::::addons/essentials/package.json::::peerDependencies::::@storybook/vue::::@storybook/vue:6.3.0-alpha.0;addons/essentials/package.json;storybook::::addons/essentials/package.json::::peerDependencies::::@storybook/vue(location: 53);git show 68cf0f14d0bb3c6d6c7c9ef903afa9e81c70c8b0 -- addons/essentials/package.json;yes;library version changed;version number
47d5d30ee4a74be3a8cf2ac15282f49247c29484;5cf178eca6524a6339b6d288a6e3576af37c6170;ffd17b6c65d5e84db04347cf5cc117d6;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/actions/package.json::::dependencies::::@storybook/components::::@storybook/components:5.2.0-alpha.23 <-> storybook::::docs/package.json::::dependencies::::@storybook/components::::@storybook/components:5.2.0-alpha.23;addons/actions/package.json;storybook::::addons/actions/package.json::::dependencies::::@storybook/components(location: 26);git show 47d5d30ee4a74be3a8cf2ac15282f49247c29484 -- addons/actions/package.json;yes;library version changed;version number
7e91c04dd5af94d31d7c6154382151a6a3801e4f;2fd103e6d6cf07b29e7e22093db96ae301f0a38c;a5899e489fb0cdb16baa408ddbf1cada;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/backgrounds/package.json::::dependencies::::prop-types::::prop-types:^15.6.1 <-> storybook::::examples/react-native-typescript/package.json::::devDependencies::::prop-types::::prop-types:^15.6.1;addons/backgrounds/package.json;storybook::::addons/backgrounds/package.json::::dependencies::::prop-types(location: 31);git show 7e91c04dd5af94d31d7c6154382151a6a3801e4f -- addons/backgrounds/package.json;yes;library version changed;version number
c8068379313a015b5f2ab604671dcad8c138cae2;1731ed854b483937afc836702c0dade57bd27f9c;ebb971d9a0a97439d8632a3f83c9fcec;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/docs/package.json::::devDependencies::::@storybook/web-components::::@storybook/web-components:6.4.0-beta.13 <-> storybook::::addons/essentials/package.json::::peerDependencies::::@storybook/web-components::::@storybook/web-components:6.4.0-beta.13;addons/essentials/package.json;storybook::::addons/essentials/package.json::::peerDependencies::::@storybook/web-components(location: 66);git show c8068379313a015b5f2ab604671dcad8c138cae2 -- addons/essentials/package.json;yes;library version changed;version number
66cd9ff1e048d5cb919537e24ae521008f7f02c4;9a04a21a138540f7dd02307ab2176fb320203cec;0b7705e9be2c51538fddfff212b477f3;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/storyshots/storyshots-puppeteer/package.json::::peerDependencies::::@storybook/addon-storyshots::::@storybook/addon-storyshots:6.4.0-rc.9 <-> storybook::::examples/official-storybook/package.json::::devDependencies::::@storybook/addon-storyshots::::@storybook/addon-storyshots:6.4.0-rc.9;addons/storyshots/storyshots-puppeteer/package.json;storybook::::addons/storyshots/storyshots-puppeteer/package.json::::peerDependencies::::@storybook/addon-storyshots(location: 56);git show 66cd9ff1e048d5cb919537e24ae521008f7f02c4 -- addons/storyshots/storyshots-puppeteer/package.json;yes;library version changed;version number
c0a2f0c169b9b5fe8bea9f3ce159e5a144fdefeb;bd342d66be5f2272c50903b47a7546135a8a79e6;6089746397c8c3391003015eb18abca8;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::lib/cli/package.json::::devDependencies::::@storybook/angular::::@storybook/angular:^3.4.0-alpha.4 <-> storybook::::lib/cli/test/snapshots/angular-cli/package.json::::devDependencies::::@storybook/angular::::@storybook/angular:^3.4.0-alpha.4;lib/cli/package.json;storybook::::lib/cli/package.json::::devDependencies::::@storybook/angular(location: 56);git show c0a2f0c169b9b5fe8bea9f3ce159e5a144fdefeb -- lib/cli/package.json;yes;library version changed;version number
03d829d15ac0c6d3d8e04f0dfdeed4fe6be192b5;7b5c1b3407078f65c0d3685e2a1bfa9b4b62bba3;ed5325487555c3439abd82cb221af48d;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/storyshots/storyshots-puppeteer/package.json::::peerDependencies::::@storybook/addon-storyshots::::@storybook/addon-storyshots:5.3.0-beta.3 <-> storybook::::examples/mithril-kitchen-sink/package.json::::devDependencies::::@storybook/addon-storyshots::::@storybook/addon-storyshots:5.3.0-beta.3;examples/mithril-kitchen-sink/package.json;storybook::::examples/mithril-kitchen-sink/package.json::::devDependencies::::@storybook/addon-storyshots(location: 21);git show 03d829d15ac0c6d3d8e04f0dfdeed4fe6be192b5 -- examples/mithril-kitchen-sink/package.json;yes;library version changed;version number
59d38e84e3791f210fcbe5f767f0e6fadf1b096b;ade64a3fd0947755e88b2a641b94b024395cac94;fbb61701e4204ea59f2af3d8576b8f11;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/ondevice-knobs/package.json::::peerDependencies::::@storybook/addon-knobs::::@storybook/addon-knobs:5.1.0-alpha.7 <-> storybook::::examples/svelte-kitchen-sink/package.json::::devDependencies::::@storybook/addon-knobs::::@storybook/addon-knobs:5.1.0-alpha.7;examples/svelte-kitchen-sink/package.json;storybook::::examples/svelte-kitchen-sink/package.json::::devDependencies::::@storybook/addon-knobs(location: 17);git show 59d38e84e3791f210fcbe5f767f0e6fadf1b096b -- examples/svelte-kitchen-sink/package.json;yes;library version changed;version number
17594ac60ab136f3500dddbbc9b0884b7cc4747b;1e3644e3c3abf021064e34a358a93e63251ce58a;81a14c991cc45e1be1eec33d4dc32a03;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/storyshots/storyshots-puppeteer/package.json::::peerDependencies::::@storybook/addon-storyshots::::@storybook/addon-storyshots:6.5.0-alpha.52 <-> storybook::::examples/vue-kitchen-sink/package.json::::devDependencies::::@storybook/addon-storyshots::::@storybook/addon-storyshots:6.5.0-alpha.52;addons/storyshots/storyshots-puppeteer/package.json;storybook::::addons/storyshots/storyshots-puppeteer/package.json::::peerDependencies::::@storybook/addon-storyshots(location: 56);git show 17594ac60ab136f3500dddbbc9b0884b7cc4747b -- addons/storyshots/storyshots-puppeteer/package.json;yes;library version changed;version number
e853f303eef820b10a0ce4cb9c2aed98b7bdc51b;faa09a22eb822e81d93062239cced93378ef06ff;7d75e2e68c678740c0144d9422cb09fc;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/essentials/package.json::::peerDependencies::::@storybook/web-components::::@storybook/web-components:6.3.0-alpha.23 <-> storybook::::examples/web-components-kitchen-sink/package.json::::devDependencies::::@storybook/web-components::::@storybook/web-components:6.3.0-alpha.23;addons/essentials/package.json;storybook::::addons/essentials/package.json::::peerDependencies::::@storybook/web-components(location: 64);git show e853f303eef820b10a0ce4cb9c2aed98b7bdc51b -- addons/essentials/package.json;yes;library version changed;version number
7f942d3246c61ab166bb0dfce504561e62f00d74;dc19fd9198cc27700cc7cef314df0e0f3fee700e;73c66392d3be3064970a3a63a8cf957e;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::app/ember/package.json::::version::::version:4.1.0-alpha.11 <-> storybook::::examples/preact-kitchen-sink/package.json::::version::::version:4.1.0-alpha.11;app/ember/package.json;storybook::::app/ember/package.json::::version(location: 3);git show 7f942d3246c61ab166bb0dfce504561e62f00d74 -- app/ember/package.json;yes;file version changed;version number
a01bb781c6d9c84e9d3c70abd8479fbde19702be;fc404118f63f1ea3d0b244549e29dd0b6160f73e;b4e8d7049592792cd4009ec36a5438b8;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/storyshots/package.json::::peerDependencies::::@storybook/addons::::@storybook/addons:^3.4.0-alpha.1 <-> storybook::::lib/cli/test/snapshots/webpack_react/package.json::::devDependencies::::@storybook/addons::::@storybook/addons:^3.4.0-alpha.1;addons/storyshots/package.json;storybook::::addons/storyshots/package.json::::peerDependencies::::@storybook/addons(location: 45);git show a01bb781c6d9c84e9d3c70abd8479fbde19702be -- addons/storyshots/package.json;yes;library version changed;version number
033af3a5ea10fbc4670740ab5af616ef3b570ce7;8bea9f8b63976a66db2c38f5dddd49a0eb4d1c33;803b635aebd17b77256e82a51b94329f;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/docs/package.json::::peerDependencies::::@storybook/vue3::::@storybook/vue3:6.2.0-rc.4 <-> storybook::::examples/vue-3-cli/package.json::::devDependencies::::@storybook/vue3::::@storybook/vue3:6.2.0-rc.4;addons/docs/package.json;storybook::::addons/docs/package.json::::peerDependencies::::@storybook/vue3(location: 136);git show 033af3a5ea10fbc4670740ab5af616ef3b570ce7 -- addons/docs/package.json;yes;library version changed;version number
f8482d7a7b66c527149d3b2776fa951d7ee06208;6bf6b06d38749007e36499322eb1e1c641b33515;0c4d250f4f01f97ee4fc4efde5d10c04;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::addons/docs/package.json::::peerDependencies::::@storybook/react::::@storybook/react:6.5.0-alpha.17 <-> storybook::::examples/standalone-preview/package.json::::devDependencies::::@storybook/react::::@storybook/react:6.5.0-alpha.17;addons/docs/package.json;storybook::::addons/docs/package.json::::peerDependencies::::@storybook/react(location: 111);git show f8482d7a7b66c527149d3b2776fa951d7ee06208 -- addons/docs/package.json;yes;library version changed;version number
a5227ad1cb67fdcaa7ae2d2954fde4c8056e3136;ceffa7bd0cb7f6c205dd16fbaf56260134e85669;f648bcecff4a2c73419ede12a528d77d;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::app/mithril/package.json::::version::::version:5.1.0-alpha.9 <-> storybook::::package.json::::version::::version:5.1.0-alpha.9;app/mithril/package.json;storybook::::app/mithril/package.json::::version(location: 3);git show a5227ad1cb67fdcaa7ae2d2954fde4c8056e3136 -- app/mithril/package.json;yes;file version changed;version number
cca96f1b2d47ce07f3478cd64f60e7a0edd60760;73b8cb5f2b98cdaaf0da38a6869855ecd433a5e4;0be76d44f5b8dfac854c3a7045c2ef4e;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::examples/ember-cli/package.json::::version::::version:5.2.0-beta.13 <-> storybook::::package.json::::version::::version:5.2.0-beta.13;examples/ember-cli/package.json;storybook::::examples/ember-cli/package.json::::version(location: 3);git show cca96f1b2d47ce07f3478cd64f60e7a0edd60760 -- examples/ember-cli/package.json;yes;file version changed;version number
a664f5effbe6562ae365899b90c3d75eaa2b6b97;b16f91fdcc68024f6ac5552ea37fbcdad641a73a;f05c929dfa1bf2ba053a59b57c23252a;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;storybook::::app/vue/package.json::::dependencies::::react::::react:^16.0.0 <-> storybook::::lib/ui/example/package.json::::dependencies::::react::::react:^16.0.0;app/vue/package.json;storybook::::app/vue/package.json::::dependencies::::react(location: 62);git show a664f5effbe6562ae365899b90c3d75eaa2b6b97 -- app/vue/package.json;yes;library version changed;version number
