"id","creationdate","score","title","tags"
43079486,2017-03-28 20:37:39,1,Sonar on Travis: ERROR You must define the following mandatory properties for 'Unknown',<java><maven><sonarqube><travis-ci><sonar-runner>
56089099,2019-05-11 09:44:12,1,Maven deploy creates two different sonatype repositories,<maven><travis-ci><sonatype><maven-deploy-plugin>
35842780,2016-03-07 11:40:34,1,Cobertura Checks Fail on Travis CI,<java><maven><travis-ci><cobertura><maven-cobertura-plugin>
56272161,2019-05-23 09:30:27,1,Why travis doesn't set correct JDK?,<java><maven><travis-ci>
58968306,2019-11-21 06:08:09,1,Travis CI using the wrong version of Java,<java><spring><maven><spring-boot><travis-ci>
63719194,2020-09-03 07:54:58,1,How to make travis-ci download jars from a different maven repository?,<java><maven><travis-ci>
15744015,2013-04-01 13:03:06,1,Java/Maven compilation failure (no suitable constructor found),<java><maven><travis-ci>
20298954,2013-11-30 10:07:46,1,Maven fails to pull dependencies on travis-ci: Connection timed out,<java><maven><testing><continuous-integration><travis-ci>
22314453,2014-03-11 01:02:21,1,Unsupported major.minor version 51.0 Error when using 1.6 in pom and openjdk6 for one JUnit,<java><maven><junit><travis-ci>
37193966,2016-05-12 17:41:15,1,Java + Github + Docker,<java><maven><github><docker><travis-ci>
23771705,2014-05-20 23:40:10,1,create system metrics with maven java project and Travis CI and github hosted project,<java><maven><build><travis-ci>
26839405,2014-11-10 08:15:19,1,Releasing Open Source Artifacts to Nexus/Maven Central via Travis CI,<maven><gradle><release><travis-ci>
27268868,2014-12-03 10:11:19,1,It's possible use travis ci only has a build tool?es,<maven><travis-ci>
28120891,2015-01-24 00:21:55,1,Maven coveralls plugin,<maven><travis-ci><coveralls>
41285388,2016-12-22 14:27:34,1,Travis does not compile the project,<maven><travis-ci>
38845968,2016-08-09 08:43:06,1,travis-ci job with bintray dependencies,<java><maven><travis-ci>
40796627,2016-11-25 01:49:45,1,Why does maven-enforcer-plugin detect maven 3.2.5 when it's run with 3.1.1 on travis-ci.org?,<java><maven><version><travis-ci><maven-enforcer-plugin>
31689776,2015-07-29 01:25:51,1,Building with Maven on travis-ci: javadoc plugin won't fail,<java><maven><maven-3><pom.xml><travis-ci>
60506070,2020-03-03 11:18:24,0,Java Spring boot and Travis CI,<java><spring-boot><maven><travis-ci>
58289171,2019-10-08 15:07:14,0,Travis CI - Maven build - Tests are skipped by default,<maven><travis-ci>
45359149,2017-07-27 19:09:34,0,How to avoid issues with Maven builds on Travis CI which don't occur locally?,<maven><travis-ci>
45140703,2017-07-17 09:37:26,0,Why fails Travis CI to retrieve a SNAPSHOT artifact when retrieval works locally?,<java><maven><travis-ci>
51840873,2018-08-14 11:57:11,0,Travis build failing java,<java><maven><travis-ci>
40747770,2016-11-22 17:11:43,0,Travis Ci build failed for a java maven project,<java><maven><travis-ci>
58490788,2019-10-21 16:47:32,0,Travis build with scope provided (java websockets),<java><maven><servlets><travis-ci>
41929971,2017-01-30 06:16:29,0,"Using ""secure"" variables in Maven test command in Travis *.yml file",<java><maven><encryption><travis-ci>
24346893,2014-06-21 23:49:48,0,Package missing on maven build,<java><maven><m2e><travis-ci>
41433800,2017-01-02 22:01:54,0,travis-CI.org project cannot submit code coverage report to Coveralls.io,<maven><travis-ci><coveralls>
41336185,2016-12-26 20:52:57,0,Travis max log size & omitting library generated log,<maven><log4j><travis-ci><logback><apache-metamodel>
46882584,2017-10-23 05:39:23,0,Building Xtext projects on Travis CI,<maven><continuous-integration><travis-ci><xtext><tycho>
43450077,2017-04-17 10:55:37,0,Travis-CI Java build project with own dependencies,<java><maven><dependencies><travis-ci>
38002545,2016-06-23 21:55:48,0,"Travis CI Build failure with JDK 1.8.60, Maven 3.1.1 and maven-plugin-plugin",<java><maven><travis-ci>
43236895,2017-04-05 16:35:42,0,Running tests on travis using mysql,<java><mysql><maven><junit><travis-ci>
35878729,2016-03-08 21:50:25,0,Appium Maven tests with Travis CI tool,<java><maven><travis-ci>
56766174,2019-06-26 06:03:13,0,Travis Cli Build fails with message `Failed to execute goal`,<java><maven><spring-boot><travis-ci>
42840768,2017-03-16 17:19:23,0,How use Oracle ojdbc7 on Github via Travis-CI,<oracle><maven><github><travis-ci><ojdbc>
47143793,2017-11-06 18:53:25,0,How to setup Travis-CI to consume dependencies from oss.sonatype.org,<maven><github><travis-ci>
41208804,2016-12-18 13:30:07,0,Setting the path of Travis database for run the tests,<java><maven><heroku><spring-boot><travis-ci>
53821519,2018-12-17 19:02:12,0,How to point maven-verifier at right version of Maven?,<java><maven><travis-ci>
