id;creationdate;score;title;tags;note
35203169;04.02.2016 14:06;4;Caching a single file on Travis CI;<docker><travis-ci>;nothing found
61315231;20.04.2020 04:39;3;Is it possible to use Access Tokens to login & push images to Docker Hub from Travis CI?;<docker><github><travis-ci><dockerhub>;docker service and commands
65241546;10.12.2020 20:05;3;Mounted Docker volume has different ownership when using Travis;<docker><travis-ci>;nothing found
39432668;11.09.2016 03:48;3;Travis Multi-Architecture Buiilds;<docker><travis-ci>;docker service and commands
57178788;24.07.2019 08:44;3;Docker build fails for ARM images;<linux><docker><travis-ci><multiarch>;nothing found
44546320;14.06.2017 13:31;3;Error while changing hostname inside docker container;<docker><centos><ansible><travis-ci>;nothing found
37721572;09.06.2016 09:11;3;Using a Docker image to build and deploy as part of a build matrix;<docker><travis-ci>;nothing found
41635824;13.01.2017 13:33;3;Travis Docker Image missing Python 3.5;<python><docker><travis-ci>;nothing found
41958888;2017-01-31 13:30:36.000;3;"No executable found matching command ""dotnet-/../.dll"" when running dotnet core docker image in Azure Web App on Linux";<c#><azure><docker><travis-ci><.net-core>;nothing found
30105976;07.05.2015 15:49;3;Deploy Docker from Travis to AWS (or any other SSH able server);<amazon-web-services><docker><travis-ci>;nothing found
40441477;05.11.2016 18:00;3;TravisCI Docker Permissions;<php><docker><file-permissions><travis-ci>;internal port dependeny in docker-compose, docker service and commands
36186848;23.03.2016 19:16;2;Install later version of docker-engine stuck on Travis build;<docker><installation><automated-tests><build-automation><travis-ci>;nothing found
56109647;13.05.2019 09:40;2;Local testing of Perl repository using Travis CI (with docker);<perl><docker><travis-ci><travis-ci-cli>;nothing found
55086850;10.03.2019 10:42;2;Kubectl: command not found on travis ci;<docker><kubernetes><travis-ci><gcloud>;docker service and commands
62344636;12.06.2020 12:49;2;Deploy to Digital Ocean Droplet from travis;<docker><travis-ci><digital-ocean>;nothing found
36684631;18.04.2016 02:38;2;How to do a custom deploy using ssh with Travis CI?;<linux><ssh><docker><continuous-integration><travis-ci>;nothing found
62996384;20.07.2020 13:23;2;Failed to deploy multi-container app to Heroku via Travis CI;<docker><heroku><containers><travis-ci><heroku-cli>;database credentials, internal port dependency docker.compose
50527400;25.05.2018 10:44;2;How to save immediately dockers images created in multi-stage docker?;<docker><travis-ci>;copying files in dockerfile
45435019;01.08.2017 10:11;2;Pipeline GitHub -> Travis CI -> Docker;<docker><automated-tests><travis-ci>;nothing found
49932954;20.04.2018 02:23;2;Why is the COPY instruction causing a cache miss in my Docker build;<docker><haskell><travis-ci><haskell-stack>;nothing found
43236590;05.04.2017 16:18;2;"What causes this intermittent nix-build failure with error ""Too many levels of symbolic links""?";<python><docker><travis-ci><nix>;nothing found
55646181;12.04.2019 07:02;2;(Django) How to run test suite in Travis CI;<python><django><docker><docker-compose><travis-ci>;docker service and commands, database credentias, intneral port dependency docker-compose, copying files
55690941;15.04.2019 14:03;2;Travis docker build to AWS ec2 docker;<amazon-web-services><spring-boot><docker><amazon-ec2><travis-ci>;internal port dependeny in docker-compose, port dependency docker and docker-compose, executable name, internal docker dependency ADD and ENTRYPOINT
55825185;24.04.2019 08:06;2;Permission denied during pytest --cov execution on docker in travis-ci;<python><docker><travis-ci><coveralls>;docker service and commands in yaml file
48379244;22.01.2018 10:19;2;"How to execute Travis CI of a C++ program locally with a ""trusty"" image?";<c++><docker><github><continuous-integration><travis-ci>;nothing found
57439102;10.08.2019 03:35;2;Travis conditional build - How to skip deploy stage except master branch;<docker><github><build><travis-ci>;docker service
32846800;29.09.2015 14:35;2;Travis fails to stop Docker containers;<docker><travis-ci>;docker service
30894408;17.06.2015 14:22;2;how to run Docker in Travis hosted in travis-ci.com;<docker><travis-ci><docker-compose>;nothing found
33066467;11.10.2015 15:02;2;Travis rebooting pretty often during runs with Docker involved;<docker><travis-ci>;nothing found
34503744;29.12.2015 02:54;2;Unable to compile cpp via docker in Travis-CI: /usr/bin/ld: cannot open output file a.out: Permission denied;<docker><travis-ci>;docker service and commands
38509742;2016-07-21 16:34:57.023;2;How do I find the network ip using docker and travis?;<networking><docker><travis-ci>;nothing found
60516104;03.03.2020 21:56;2;Why is Docker image is not appearing on Docker Hub after being pushed from Travis CI;<docker><github><docker-compose><travis-ci>;docker service and commands
45679844;14.08.2017 17:28;2;Travis CI running on Docker Image - Switch to last comited branch;<git><docker><branch><travis-ci>;nothing found
57201909;25.07.2019 12:24;2;Travis-ci installs packages from requirements.txt file automatically;<python><docker><travis-ci>;docker service and commands
62942937;16.07.2020 20:24;2;SQLSTATE[HY000] [2002] Connection refused with docker-compose on travis only for symfony phpunit test;<docker><symfony><docker-compose><phpunit><travis-ci>;docker service and commands
53816359;17.12.2018 13:35;2;Can't connect to SQL Server database inside docker in travis;<sql-server><docker><travis-ci>;docker service and commands
54966792;03.03.2019 08:08;1;Dockerized Angular E2E tests pass on local machine, but timeout in Travis CI;<angular><selenium><docker><protractor><travis-ci>;internal port dependency docker-compose, docker commands in yaml file, port dependency docker and docker-compose
56121809;14.05.2019 01:23;1;How to build a program inside Debian docker image on Travis-CI;<docker><travis-ci>;nothing found
56298531;24.05.2019 19:24;1;How to I configure my .travis.yml file to run the script for building image which is already included as a .sh file in the repositiry;<bash><docker><travis-ci><devops>;docker service
56406842;01.06.2019 12:40;1;Travis CI connection error accessing docker container running REST API on port 8080;<docker><docker-compose><postman><travis-ci><newman>;internal port dependency docker-compose, database crendentials, docker service and commands
37472962;27.05.2016 00:17;1;How do you set encrypted Travis env variables in docker?;<deployment><docker><ansible><travis-ci><ansible-playbook>;nothing found
56607385;2019-06-15 04:39:50.013;1;How to solve build timeout when using travis;<docker><travis-ci>;copying files in dockerfile, docker service and commands
56924927;07.07.2019 18:24;1;How can I ensure that a travis build is triggered for a particular script only when changes are made to the folder containing that script;<bash><docker><travis-ci><devops>;docker service and commands
56938496;08.07.2019 15:48;1;Coveralls: Error- No source for in my application using Docker container;<django><docker><docker-compose><travis-ci><coverage.py>;copying files in dockerfile, internal port dependency dc, docker service and commands
38659831;29.07.2016 13:12;1;Google Cloud components not being enabled;<docker><travis-ci><gcloud><google-cloud-sdk>;docker service and commands
38783751;05.08.2016 07:40;1;TravisCI build succeeds even when tests fail;<bash><shell><docker><travis-ci>;nothing found
58020986;20.09.2019 02:24;1;How to update docker image in elastic--beanstalk instance;<amazon-web-services><docker><deployment><travis-ci><amazon-elastic-beanstalk>;docker service and commands
58519737;2019-10-23 09:31:13.023;1;Coveralls is not being submitted on a Django app with Docker;<django><docker><docker-compose><travis-ci><coveralls>;copying files in dockerfile, internal port dependency dc, docker service and commands, database credentials
39719827;27.09.2016 08:31;1;When using docker-compose to fire up containers how do I programatically get their ips?;<docker><travis-ci><docker-compose>;nothing found
58969123;21.11.2019 07:07;1;Error at setup on Travis with django-pytest, docker;<django><docker><pytest><travis-ci><pytest-django>;docker service and commands
59315364;13.12.2019 02:33;1;Speed up flutter build on Travis CI;<docker><flutter><travis-ci>;nothing found
66849619;29.03.2021 06:32;1;How to pass travis environment variables to docker run in script;<docker><travis-ci><continuous-deployment>;nothing found
60412394;26.02.2020 10:59;1;Travis CI submodules and multiple .travis.yml files;<git><docker><travis-ci>;nothing found
60768366;2020-03-20 04:00:33.060;1;Travis CI Deploy to AWS ElasticBeanstalk;<ruby><amazon-web-services><docker><amazon-elastic-beanstalk><travis-ci>;docker service and commands
60793287;21.03.2020 21:07;1;Docker Build Failing on Travis --> can't find app/build;<docker><nginx><travis-ci><dockerhub>;docker service and commands, copying files in dockerfile
28045251;20.01.2015 12:19;1;How can I preinstall software on travis-ci?;<docker><travis-ci>;nothing found
41501251;06.01.2017 07:48;1;Docker caching for travis builds;<docker><travis-ci>;nothing found
32880317;01.10.2015 05:53;1;My travis-ci yml for docker seems a little verbose - am I using docker run incorrectly?;<docker><travis-ci>;docker service and commands
61430414;25.04.2020 18:17;1;coveralls doesn't recognize token when dockerized django app is run in TravisCI, but only from pull requests;<django><docker><travis-ci><pull-request><coveralls>;nothing found
61888357;19.05.2020 10:04;1;GitHub pages test build fails with exit code 15;<docker><jekyll><travis-ci><github-pages>;nothing found
61999387;25.05.2020 09:18;1;A Docker container silently killed by Travis CI;<docker><github><travis-ci>;nothing found
62175734;03.06.2020 14:44;1;How to run pytest with mysql docker container?;<python><docker><dockerfile><travis-ci>;docker service and commands
28808282;02.03.2015 11:07;1;Is there any CI service that will pull from dockerhub?;<jenkins><continuous-integration><docker><travis-ci><dockerhub>;nothing found
43896250;10.05.2017 15:02;1;Docker cannot establish connection with postgresql in Travis CI;<ruby-on-rails><postgresql><docker><travis-ci>;docker service and commands, port dependency
44207714;26.05.2017 18:05;1;Where does Travis CI put my source files?;<git><docker><travis-ci>;nothing found
64614213;30.10.2020 18:53;1;Is there a way to get information about a failed deploy on Travis-ci;<docker><dockerfile><travis-ci>;docker service and commands, copying files in dockerfile
64670750;03.11.2020 21:10;1;Docker buildx on Travis CI;<docker><travis-ci><docker-buildkit><ppc64le>;nothing found
64937330;20.11.2020 21:44;1;Connection to mongodb on travis refused;<mongodb><docker><travis-ci>;nothing found
64945392;2020-11-21 16:27:48.013;1;Travis variables not available in node.js;<node.js><docker><travis-ci>;nothing found
65412330;22.12.2020 16:29;1;npm run tests in docker with travis CI;<reactjs><docker><nginx><npm><travis-ci>;docker service and commands, copying files in dockerfile
32219897;26.08.2015 06:58;1;TravisCI - Docker - Exec failing;<docker><travis-ci>;nothing found
45577597;08.08.2017 20:36;1;Docker Push Error with Invalid Tag or Reference;<docker><travis-ci><treescale>;nothing found
34469613;26.12.2015 08:07;1;Travis not caching directory;<docker><travis-ci>;docker service and commands
